chapter,sentence,char,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_length_adj,sum_norm,ch_name
SPAN notes 5 zilargo.txt,"dane smashes through the trap door, and we find a gnome cowering in a panic room.",dane,trap,94,178,5,-1,-4,0.5838509316770186,-0.02247191011235955,-0.17228464419475656,Zilargo
SPAN notes 5 zilargo.txt,all four figures slam into the rook at the helm and send him flying 20 feet.,rook,slam,101,250,5,-2,-3.699248120300752,0.404,-0.014796992481203008,-0.1134436090225564,Zilargo
SPAN notes 5 zilargo.txt,"dane smashes through the trap door, and we find a gnome cowering in a panic room.",dane,panic,103,178,5,-3,-7,0.639751552795031,-0.03932584269662921,-0.301498127340824,Zilargo
SPAN notes 5 zilargo.txt,"vandare follows and tries to shout at them to get their attention; they ignore him, and the halfling makes a gesture in the air - a dragonmark flashes and an entire corridor fills with opaque mist that crawls down his throat.",vandare,ignore,112,271,5,-1,0.6015037593984962,0.6956521739130435,0.00221957106789113,0.017016711520498662,Zilargo
SPAN notes 5 zilargo.txt,xotl nails the gnoll attacking chibo and takes him down with a psychic bolt.,chibo,attacking,113,638,5,-1,-5.349624060150376,0.19023569023569023,-0.00838499068989087,-0.06428492862249667,Zilargo
SPAN notes 5 zilargo.txt,a gnoll at the top of the stairs shoots and hits rinoa.,rinoa,top,113,348,5,3.300751879699248,2.951127819548872,0.38175675675675674,0.008480252355025494,0.06501526805519546,Zilargo
SPAN notes 5 zilargo.txt,"now, the two survivors attack rook with pairs of daggers - he is looking very grim.",rook,attack,117,250,5,-1,-4.6992481203007515,0.468,-0.018796992481203006,-0.14411027568922305,Zilargo
SPAN notes 5 zilargo.txt,xotl nails the gnoll attacking chibo and takes him down with a psychic bolt.,xotl,attacking,118,585,5,-1,-1.699248120300752,0.20701754385964913,-0.002904697641539747,-0.02226934858513806,Zilargo
SPAN notes 5 zilargo.txt,evertonette does a mobile flourish blade attack - and takes out one more spider goblin.,evertonette,attack,120,253,5,-1,0.9511278195488722,0.4819277108433735,0.0037593984962406013,0.02882205513784461,Zilargo
SPAN notes 5 zilargo.txt,rinoa charges up the stairs and there’s a grunt and attack noise.,rinoa,charges,121,348,5,-2,0.9511278195488722,0.40878378378378377,0.0027331259182438853,0.020953965373203123,Zilargo
SPAN notes 5 zilargo.txt,rinoa charges up the stairs and there’s a grunt and attack noise.,rinoa,attack,129,348,5,-1,-0.048872180451127845,0.4358108108108108,-1.404373001469191e-4,-0.0010766859677930464,Zilargo
SPAN notes 5 zilargo.txt,"xotl shoots him with a chaos bolt, destroying him and the couch he’s hiding behind.",xotl,chaos,133,585,5,-2,-3.699248120300752,0.23333333333333334,-0.006323501060343166,-0.048480174795964275,Zilargo
SPAN notes 5 zilargo.txt,"xotl shoots him with a chaos bolt, destroying him and the couch he’s hiding behind.",xotl,destroying,135,585,5,-3,-6.6992481203007515,0.23684210526315788,-0.011451706188548292,-0.08779641411220358,Zilargo
SPAN notes 5 zilargo.txt,"dane casts bless, and as an added bonus allows chibo to get a shot off on one of the white things.",dane,bless,136,178,5,3.300751879699248,-3.699248120300752,0.84472049689441,-0.020782292810678383,-0.15933091154853427,Zilargo
SPAN notes 5 zilargo.txt,"they roam around the ship, peeling potatoes, under threat of death from rook if they mess with anything.",rook,threat,136,250,5,-2,-6.6992481203007515,0.544,-0.026796992481203007,-0.2054436090225564,Zilargo
SPAN notes 5 zilargo.txt,"they roam around the ship, peeling potatoes, under threat of death from rook if they mess with anything.",rook,death,138,250,5,-2,-8.699248120300751,0.552,-0.03479699248120301,-0.2667769423558897,Zilargo
SPAN notes 5 zilargo.txt,"xotl shoots him with a chaos bolt, destroying him and the couch he’s hiding behind.",xotl,hiding,140,585,5,-1,-7.6992481203007515,0.24561403508771928,-0.013161107897950003,-0.10090182721761669,Zilargo
SPAN notes 5 zilargo.txt,"dane dashes up the stairs, who finds rinoa engaged in combat with another ogre.",rinoa,combat,141,348,5,-1,-1.0488721804511278,0.47635135135135137,-0.003014000518537724,-0.023107337308789215,Zilargo
SPAN notes 5 zilargo.txt,"they roam around the ship, peeling potatoes, under threat of death from rook if they mess with anything.",rook,mess,142,250,5,-2,-10.699248120300751,0.568,-0.04279699248120301,-0.3281102756892231,Zilargo
SPAN notes 5 zilargo.txt,xotl nails the ogre with another chaos bolt and flenses his shoulder.,xotl,chaos,148,585,5,-2,-9.699248120300751,0.2596491228070175,-0.01657991131675342,-0.1271126534284429,Zilargo
SPAN notes 5 zilargo.txt,vandare stumbles through the fog and haze to find an opened trap door below; he feather falls straight down and sees the halfling woman turn a corner about 40’ away from him.,vandare,trap,155,271,5,-1,-0.3984962406015038,0.9627329192546584,-0.0014704658324778738,-0.011273571382330367,Zilargo
SPAN notes 5 zilargo.txt,evertonette finds a large partial bloody footprint heading se.,evertonette,bloody,159,253,5,-3,-2.048872180451128,0.6385542168674698,-0.008098309013640823,-0.06208703577124631,Zilargo
SPAN notes 5 zilargo.txt,vandare stumbles through the fog and haze to find an opened trap door below; he feather falls straight down and sees the halfling woman turn a corner about 40’ away from him.,vandare,straight,161,271,5,1.650375939849624,1.2518796992481203,1,0.004619482285048414,0.035416030852037844,Zilargo
SPAN notes 5 zilargo.txt,"dane uses spiritual weapon, but first strikes with his warhammer on the one xotl just hit.",dane,strikes,161,178,5,-1,-4.6992481203007515,1,-0.026400270338768267,-0.2024020725972234,Zilargo
SPAN notes 5 zilargo.txt,xotl frost-rays the injured bowman; rinoa clobbers the other in front of dane.,rinoa,injured,168,348,5,-2,-3.048872180451128,0.5675675675675675,-0.008761126955319333,-0.06716863999078156,Zilargo
SPAN notes 5 zilargo.txt,chibo avoids getting hit by two crossbows from some human guards nearby.,chibo,avoids,175,638,5,-1,-6.349624060150376,0.2946127946127946,-0.009952388809013129,-0.07630164753576732,Zilargo
SPAN notes 5 zilargo.txt,xotl frost-rays the injured bowman; rinoa clobbers the other in front of dane.,xotl,injured,177,585,5,-2,-11.699248120300751,0.3105263157894737,-0.01999871473555684,-0.1533234796392691,Zilargo
SPAN notes 5 zilargo.txt,rinoa barely misses one with a hand axe.,rinoa,axe,184,348,5,-1,-4.048872180451128,0.6216216216216216,-0.011634690173710138,-0.08919929133177773,Zilargo
SPAN notes 5 zilargo.txt,chibo misses with a toll the dead; xotl runs up the stairs and strikes with a chaos bolt.,xotl,dead,192,585,5,-3,-14.699248120300751,0.3368421052631579,-0.02512691986376197,-0.19263971895550844,Zilargo
SPAN notes 5 zilargo.txt,chibo misses the ogre with a crossbow and backs up to the top of the stairs; ev arrives and blasts it with another eldritch blast.,chibo,top,197,638,5,3.300751879699248,-3.048872180451128,0.33164983164983164,-0.004778796521083273,-0.03663743999497176,Zilargo
SPAN notes 5 zilargo.txt,chibo misses with a toll the dead; xotl runs up the stairs and strikes with a chaos bolt.,xotl,strikes,198,585,5,-1,-15.699248120300751,0.3473684210526316,-0.026836321573163676,-0.20574513206092152,Zilargo
SPAN notes 5 zilargo.txt,chibo misses with a toll the dead; xotl runs up the stairs and strikes with a chaos bolt.,xotl,chaos,199,585,5,-2,-17.69924812030075,0.34912280701754383,-0.030255124991967097,-0.23195595827174775,Zilargo
SPAN notes 5 zilargo.txt,rook calls out for rinoa and then jumps down to try to hide.,rook,hide,203,250,5,-1,-11.699248120300751,0.812,-0.046796992481203004,-0.3587769423558897,Zilargo
SPAN notes 5 zilargo.txt,ev attacks the displacer beast with a shatter.,evertonette,attacks,203,253,5,-1,-3.048872180451128,0.8152610441767069,-0.012050878183601297,-0.0923900660742766,Zilargo
SPAN notes 5 zilargo.txt,"dane uses spiritual weapon, but first strikes with his warhammer on the one xotl just hit.",xotl,strikes,207,585,5,-1,-18.69924812030075,0.3631578947368421,-0.0319645267013688,-0.24506137137716083,Zilargo
SPAN notes 5 zilargo.txt,rook tries a sneak attack but misses.,rook,attack,208,250,5,-1,-12.699248120300751,0.832,-0.05079699248120301,-0.3894436090225564,Zilargo
SPAN notes 5 zilargo.txt,"toby wreathes his sword in black flame again, and strikes at rook, hitting him for a massive blow.",rook,strikes,220,250,5,-1,-13.699248120300751,0.88,-0.054796992481203004,-0.42011027568922304,Zilargo
SPAN notes 5 zilargo.txt,rook lets loose a crossbow against him. but misses.,rook,loose,231,250,5,-3,-16.69924812030075,0.924,-0.06679699248120301,-0.5121102756892231,Zilargo
SPAN notes 5 zilargo.txt,"a final creature flies in and grabs the helm and turns it hard. ***** more stuff - combat craziness after, xotl takes two goblins, loz and eztli, captive and makes them his servants.",xotl,hard,242,585,5,-1,-19.69924812030075,0.4245614035087719,-0.033673928410770514,-0.25816678448257396,Zilargo
SPAN notes 5 zilargo.txt,"we grab him, escape out the top side, while chibo surreptitiously grabs a finger from the corpse of one of the fallen guards to try some occultancy… ***** we still need to deliver gojibush to the safe house.",chibo,escape,245,638,5,-1,-4.048872180451128,0.41245791245791247,-0.0063461946402055295,-0.048654158908242394,Zilargo
SPAN notes 5 zilargo.txt,"a final creature flies in and grabs the helm and turns it hard. ***** more stuff - combat craziness after, xotl takes two goblins, loz and eztli, captive and makes them his servants.",xotl,combat,245,585,5,-1,-20.69924812030075,0.4298245614035088,-0.035383330120172224,-0.27127219758798704,Zilargo
SPAN notes 5 zilargo.txt,"we grab him, escape out the top side, while chibo surreptitiously grabs a finger from the corpse of one of the fallen guards to try some occultancy… ***** we still need to deliver gojibush to the safe house.",chibo,top,248,638,5,3.300751879699248,-0.7481203007518797,0.4175084175084175,-0.0011726023522756735,-0.008989951367446831,Zilargo
SPAN notes 5 zilargo.txt,"ev hits the beast with a defensive flourish, and it lets out a scream and it is no longer camouflaged.",evertonette,scream,249,253,5,-2,-5.048872180451128,1,-0.019956016523522246,-0.1529961266803372,Zilargo
SPAN notes 5 zilargo.txt,rook pops up and nails toby with a critical crossbow bolt sneak attack!,rook,attack,250,250,5,-1,-17.69924812030075,1,-0.07079699248120301,-0.5427769423558898,Zilargo
SPAN notes 5 zilargo.txt,"we grab him, escape out the top side, while chibo surreptitiously grabs a finger from the corpse of one of the fallen guards to try some occultancy… ***** we still need to deliver gojibush to the safe house.",chibo,corpse,257,638,5,-1,-1.7481203007518797,0.43265993265993263,-0.0027400004713979305,-0.021006670280717468,Zilargo
SPAN notes 5 zilargo.txt,"we grab him, escape out the top side, while chibo surreptitiously grabs a finger from the corpse of one of the fallen guards to try some occultancy… ***** we still need to deliver gojibush to the safe house.",chibo,fallen,260,638,5,-2,-3.7481203007518795,0.4377104377104377,-0.0058747967096424445,-0.04504010810725874,Zilargo
SPAN notes 5 zilargo.txt,"back at thronehold, xotl convinces director gauss to keep the goblins on the rising tide.",xotl,convinces,263,585,5,1.650375939849624,-19.048872180451127,0.4614035087719298,-0.032562174667437827,-0.24964333911702336,Zilargo
SPAN notes 5 zilargo.txt,"we grab him, escape out the top side, while chibo surreptitiously grabs a finger from the corpse of one of the fallen guards to try some occultancy… ***** we still need to deliver gojibush to the safe house.",chibo,safe,270,638,5,1.650375939849624,-2.0977443609022557,0.45454545454545453,-0.0032880005656775167,-0.025208004336860962,Zilargo
SPAN notes 5 zilargo.txt,"after rinoa tries to intimidate one bugbear, xotl “suggests” he help xotl find his crystal.",rinoa,intimidate,275,348,5,-2,-6.048872180451128,0.9290540540540541,-0.01738181661049175,-0.13326059401377008,Zilargo
SPAN notes 5 zilargo.txt,rook calls out for rinoa and then jumps down to try to hide.,rinoa,hide,296,348,5,-1,-7.048872180451128,1,-0.020255379828882553,-0.15529124535476624,Zilargo
SPAN notes 5 zilargo.txt,"while in town, xotl notes a sign pointing down an alley that says “kalos bombax book signing, one day only” - hand drawn on cardboard - he is excited but suspicious, and follows the signs.",xotl,excited,299,585,5,4.951127819548872,-14.097744360902256,0.5245614035087719,-0.024098708309234627,-0.18475676370413216,Zilargo
SPAN notes 5 zilargo.txt,"while in town, xotl notes a sign pointing down an alley that says “kalos bombax book signing, one day only” - hand drawn on cardboard - he is excited but suspicious, and follows the signs.",xotl,suspicious,301,585,5,-2,-16.097744360902254,0.5280701754385965,-0.02751751172803804,-0.21096758991495831,Zilargo
